,ElectDist,Reported %,Nicola (Democratic),Jeremy (Democratic),Chris (Republican >:) ),WRITE-IN,AD,ED
1325,44067,0.02683848434123126,0.0,68.0,49.0,3.0,44,67
1326,44068,0.8852125627587714,43.0,59.0,10.0,0.0,44,68
1327,44069,0.6529312116096694,10.0,56.0,31.0,1.0,44,69
1328,44070,0.5307487317241693,46.0,70.0,34.0,4.0,44,70
1329,44071,0.26973094295455313,82.0,60.0,45.0,4.0,44,71
1330,44072,0.7991614038833669,98.0,72.0,14.0,3.0,44,72
1331,44073,0.20777709464454286,74.0,75.0,37.0,2.0,44,73
1332,44074,0.27903697913475123,67.0,51.0,27.0,0.0,44,74
1333,44075,0.00346503794456432,3.0,59.0,39.0,5.0,44,75
1334,44076,0.824212920280065,37.0,62.0,43.0,1.0,44,76
1335,44077,0.8912878527975568,88.0,32.0,28.0,3.0,44,77
1336,44078,0.4275413542747035,49.0,55.0,36.0,2.0,44,78
1337,44079,0.13924913163862485,16.0,31.0,38.0,0.0,44,79
1338,44080,0.9110194231449567,24.0,17.0,31.0,4.0,44,80
1339,44081,0.9520858803256533,83.0,80.0,9.0,5.0,44,81
1340,45001,0.9161136981450198,94.0,47.0,28.0,1.0,45,1
1341,45002,0.562216763112614,56.0,20.0,2.0,2.0,45,2
1342,45003,0.5559876000287892,14.0,34.0,1.0,5.0,45,3
1343,45004,0.03129439116182431,96.0,44.0,27.0,2.0,45,4
1344,45005,0.48349023963920856,85.0,24.0,22.0,3.0,45,5
1345,45006,0.5883079612075797,77.0,72.0,26.0,5.0,45,6
1346,45007,0.5552864098148368,2.0,43.0,33.0,1.0,45,7
1347,45008,0.41537351177021875,3.0,50.0,33.0,4.0,45,8
1348,45009,0.868541646625229,80.0,66.0,47.0,2.0,45,9
1349,45010,0.5752803504611705,41.0,79.0,60.0,4.0,45,10
1350,45011,0.30079373508527096,89.0,37.0,29.0,3.0,45,11
1351,45012,0.8953870704528825,9.0,44.0,12.0,1.0,45,12
1352,45013,0.4955265709192803,92.0,18.0,37.0,3.0,45,13
1353,45014,0.6758692103349998,60.0,29.0,15.0,2.0,45,14
1354,45015,0.427391653641337,84.0,45.0,5.0,3.0,45,15
1355,45016,0.3267801782286923,5.0,5.0,15.0,4.0,45,16
1356,45017,0.23521745385787107,43.0,19.0,32.0,5.0,45,17
1357,45018,0.3706756891999382,90.0,39.0,26.0,2.0,45,18
1358,45019,0.21599651170708034,98.0,52.0,53.0,5.0,45,19
1359,45020,0.864471436120981,82.0,13.0,49.0,0.0,45,20
1360,45021,0.4328113983371443,86.0,80.0,15.0,1.0,45,21
1361,45022,0.5388853182847987,55.0,67.0,55.0,3.0,45,22
1362,45023,0.283428929718081,43.0,8.0,45.0,0.0,45,23
1363,45024,0.672346247109974,36.0,45.0,38.0,1.0,45,24
1364,45025,0.6058802492419537,53.0,29.0,18.0,1.0,45,25
1365,45026,0.9202680287693888,91.0,79.0,46.0,2.0,45,26
1366,45027,0.32509197185116523,97.0,72.0,30.0,4.0,45,27
1367,45028,0.8037307105701434,61.0,47.0,26.0,1.0,45,28
1368,45029,0.268595116400855,80.0,14.0,14.0,2.0,45,29
1369,45030,0.4737853361652983,85.0,35.0,18.0,2.0,45,30
1370,45031,0.2678388773342666,3.0,23.0,42.0,2.0,45,31
1371,45032,0.5129936144470175,77.0,26.0,42.0,4.0,45,32
1372,45033,0.617100092033908,75.0,45.0,8.0,4.0,45,33
1373,45034,0.889961162958325,69.0,56.0,39.0,4.0,45,34
1374,45035,0.3092263993468207,83.0,3.0,4.0,4.0,45,35
1375,45036,0.8527161297495549,51.0,59.0,42.0,0.0,45,36
1376,45037,0.009932185728853016,57.0,5.0,59.0,3.0,45,37
1377,45038,0.44604467525266545,99.0,70.0,59.0,4.0,45,38
1378,45039,0.8107350989872519,76.0,12.0,56.0,1.0,45,39
1379,45040,0.95265116675804,45.0,17.0,4.0,1.0,45,40
1380,45041,0.7537277274296271,99.0,45.0,1.0,3.0,45,41
1381,45042,0.21613475827010054,72.0,51.0,21.0,3.0,45,42
1382,45043,0.1833087853742894,16.0,13.0,3.0,4.0,45,43
1383,45044,0.04117820389492688,7.0,74.0,26.0,4.0,45,44
1384,45045,0.7560212512451604,69.0,34.0,44.0,0.0,45,45
1385,45046,0.02861619739645116,99.0,50.0,34.0,3.0,45,46
1386,45047,0.3076794490393545,27.0,17.0,51.0,4.0,45,47
1387,45048,0.4211784297524285,31.0,76.0,38.0,2.0,45,48
1388,45049,0.11672121609184782,29.0,10.0,56.0,4.0,45,49
1389,45050,0.8608051771155109,15.0,42.0,5.0,5.0,45,50
1390,45051,0.49788079535567864,25.0,44.0,55.0,2.0,45,51
1391,45052,0.38317440733863084,92.0,45.0,45.0,2.0,45,52
1392,45053,0.9634703358114599,2.0,3.0,21.0,0.0,45,53
1393,45054,0.6006939620653138,3.0,79.0,15.0,1.0,45,54
1394,45055,0.0387333084077327,80.0,8.0,56.0,4.0,45,55
1395,46001,0.28583059473078853,27.0,50.0,18.0,3.0,46,1
1396,46002,0.07096489566432351,73.0,47.0,18.0,4.0,46,2
1397,46003,0.8926135665893514,44.0,66.0,4.0,3.0,46,3
1398,46004,0.7304296971551429,79.0,73.0,25.0,4.0,46,4
1399,46005,0.9280511124695835,5.0,57.0,49.0,2.0,46,5
1400,46006,0.2162254007841642,96.0,8.0,32.0,2.0,46,6
1401,46007,0.34491459066360797,65.0,79.0,22.0,1.0,46,7
1402,46008,0.057994264136676854,36.0,56.0,8.0,3.0,46,8
1403,46009,0.012101822660118722,36.0,7.0,33.0,5.0,46,9
1404,46010,0.2660491818504409,32.0,36.0,19.0,3.0,46,10
1405,46011,0.855383428221663,93.0,2.0,56.0,2.0,46,11
1406,46012,0.9019139047687996,69.0,45.0,37.0,3.0,46,12
1407,46013,0.9208597909426034,21.0,7.0,9.0,2.0,46,13
1408,46014,0.7695128679461901,91.0,66.0,28.0,2.0,46,14
1409,46015,0.4532746479482994,22.0,48.0,37.0,1.0,46,15
1410,46016,0.9411380175926186,37.0,16.0,50.0,1.0,46,16
1411,46017,0.39709632808508366,40.0,29.0,29.0,1.0,46,17
1412,46018,0.5112294586382937,2.0,67.0,33.0,0.0,46,18
1413,46019,0.3252292390044075,84.0,44.0,52.0,2.0,46,19
1414,46020,0.5047073586499049,41.0,49.0,42.0,5.0,46,20
1415,46021,0.5716355479476369,7.0,33.0,47.0,4.0,46,21
1416,46022,0.20494895503579746,98.0,26.0,57.0,0.0,46,22
1417,46023,0.38029644610039315,95.0,71.0,51.0,4.0,46,23
1418,46024,0.8962817999774172,48.0,19.0,17.0,2.0,46,24
1419,46025,0.44448259348846975,44.0,24.0,6.0,5.0,46,25
1420,46026,0.4889968656188568,9.0,10.0,7.0,4.0,46,26
1421,46027,0.6956552904018577,2.0,63.0,24.0,4.0,46,27
1422,46028,0.9274451819091771,6.0,61.0,58.0,5.0,46,28
1423,46029,0.8967762392894668,4.0,67.0,4.0,2.0,46,29
1424,46030,0.6345880356083153,99.0,19.0,6.0,3.0,46,30
1425,46031,0.65707832298848,39.0,70.0,60.0,3.0,46,31
1426,46032,0.13117144432798689,4.0,36.0,33.0,1.0,46,32
1427,46033,0.8255771958071557,6.0,1.0,18.0,1.0,46,33
1428,46034,0.7645683448141941,69.0,30.0,1.0,1.0,46,34
1429,46035,0.3533949729234406,10.0,53.0,10.0,2.0,46,35
1430,46036,0.887679508663951,3.0,71.0,45.0,1.0,46,36
1431,46038,0.3150863971242287,65.0,19.0,42.0,3.0,46,38
1432,46039,0.5712596028983156,19.0,68.0,3.0,0.0,46,39
1433,46040,0.04649716849754393,95.0,27.0,25.0,4.0,46,40
1434,46041,0.8407389136328455,66.0,33.0,57.0,3.0,46,41
1435,46042,0.557812815708019,80.0,9.0,52.0,2.0,46,42
1436,46043,0.6821858813860028,86.0,6.0,36.0,0.0,46,43
1437,46044,0.21665173893081602,94.0,71.0,21.0,0.0,46,44
1438,46045,0.5798481137043655,36.0,15.0,48.0,2.0,46,45
1439,46046,0.491588472171426,13.0,12.0,6.0,0.0,46,46
1440,46047,0.5756623203156405,63.0,33.0,39.0,3.0,46,47
1441,46048,0.42831779378175205,49.0,23.0,53.0,1.0,46,48
1442,46049,0.20682932076111027,61.0,28.0,44.0,4.0,46,49
1443,46050,0.4806560317911447,58.0,33.0,21.0,2.0,46,50
1444,46051,0.19998634504964075,73.0,11.0,8.0,1.0,46,51
1445,46052,0.4795939104072865,30.0,24.0,24.0,4.0,46,52
1446,46053,0.7980501028964724,28.0,25.0,27.0,5.0,46,53
1447,46054,0.8508082620034956,24.0,63.0,18.0,3.0,46,54
1448,46055,0.3341809811298393,85.0,60.0,28.0,3.0,46,55
1449,46056,0.2317161552458744,88.0,7.0,51.0,1.0,46,56
1450,46057,0.6090342908037631,50.0,13.0,14.0,3.0,46,57
1451,46058,0.29680212567652475,24.0,22.0,52.0,4.0,46,58
1452,46059,0.5849122771936892,71.0,79.0,33.0,2.0,46,59
1453,46060,0.032041982367384536,56.0,16.0,33.0,3.0,46,60
1454,46061,0.3892410473153488,95.0,42.0,58.0,4.0,46,61
1455,46062,0.7738099021228649,29.0,59.0,39.0,3.0,46,62
1456,46063,0.3038325093137546,55.0,17.0,21.0,5.0,46,63
1457,46064,0.3024712398532099,54.0,13.0,28.0,1.0,46,64
1458,46065,0.3129179656709875,75.0,41.0,25.0,5.0,46,65
1459,46066,0.9099856627116427,45.0,42.0,14.0,3.0,46,66
1460,46067,0.7190139940313675,95.0,60.0,44.0,4.0,46,67
1461,46068,0.8603543346542452,55.0,7.0,37.0,1.0,46,68
1462,46069,0.2878029492774148,56.0,34.0,2.0,2.0,46,69
1463,46070,0.6102251187539013,24.0,45.0,50.0,4.0,46,70
1464,46071,0.30381595760912816,47.0,3.0,21.0,3.0,46,71
1465,46072,0.3309673688514829,86.0,76.0,48.0,1.0,46,72
1466,46073,0.42097582394828814,33.0,66.0,43.0,2.0,46,73
1467,47001,0.9912835572466505,34.0,9.0,8.0,4.0,47,1
1468,47002,0.19759676268632098,24.0,67.0,21.0,1.0,47,2
1469,47003,0.7388779890113346,68.0,14.0,38.0,2.0,47,3
1470,47004,0.9200376377298843,49.0,37.0,39.0,3.0,47,4
1471,47005,0.16654104603767317,38.0,52.0,54.0,0.0,47,5
1472,47006,0.012784506235456017,1.0,32.0,46.0,3.0,47,6
1473,47007,0.9865121882343111,24.0,71.0,58.0,5.0,47,7
1474,47008,0.4716613944957472,48.0,4.0,23.0,2.0,47,8
1475,47009,0.5509129329665613,81.0,70.0,6.0,1.0,47,9
1476,47010,0.024455030966986868,25.0,46.0,32.0,0.0,47,10
1477,47011,0.9420054432008663,16.0,80.0,1.0,4.0,47,11
1478,47012,0.0028344511367652814,92.0,74.0,11.0,2.0,47,12
1479,47013,0.916512680592744,94.0,61.0,21.0,5.0,47,13
1480,47014,0.5051806915811096,48.0,33.0,58.0,4.0,47,14
1481,47015,0.2614970855650216,91.0,2.0,21.0,0.0,47,15
1482,47016,0.2498193932468734,83.0,8.0,32.0,1.0,47,16
1483,47017,0.7596388909698643,77.0,20.0,30.0,2.0,47,17
1484,47018,0.5115364479783674,85.0,26.0,46.0,3.0,47,18
1485,47019,0.9864316171982942,100.0,65.0,10.0,3.0,47,19
1486,47020,0.4358034836055207,45.0,69.0,16.0,1.0,47,20
1487,47021,0.5850767371950923,94.0,63.0,13.0,2.0,47,21
1488,47022,0.42505456274849274,95.0,75.0,25.0,2.0,47,22
1489,47023,0.8850644973476781,98.0,77.0,6.0,1.0,47,23
1490,47024,0.11282593098454163,1.0,28.0,7.0,5.0,47,24
1491,47025,0.9234079557873679,21.0,16.0,52.0,4.0,47,25
1492,47026,0.7465344416876827,82.0,71.0,8.0,3.0,47,26
1493,47027,0.40120731087998995,67.0,67.0,46.0,2.0,47,27
1494,47028,0.32973289810833695,43.0,30.0,5.0,1.0,47,28
1495,47029,0.17919115081671755,29.0,58.0,6.0,0.0,47,29
1496,47030,0.17664986419043327,96.0,17.0,35.0,2.0,47,30
1497,47031,0.5527401296805877,7.0,71.0,5.0,2.0,47,31
1498,47032,0.6220467818550524,43.0,77.0,8.0,4.0,47,32
1499,47033,0.10840711048885854,28.0,59.0,3.0,2.0,47,33
1500,47034,0.07773345311160273,78.0,56.0,38.0,0.0,47,34
1501,47035,0.9303603334164166,92.0,55.0,30.0,1.0,47,35
1502,47036,0.366094001359088,88.0,61.0,43.0,0.0,47,36
1503,47037,0.013975246365059979,12.0,28.0,12.0,1.0,47,37
1504,47038,0.9745176321214764,19.0,48.0,8.0,2.0,47,38
1505,47039,0.6298258405557883,85.0,62.0,28.0,3.0,47,39
1506,47040,0.8457952789524129,96.0,11.0,12.0,5.0,47,40
1507,47041,0.015951321373350313,26.0,45.0,12.0,2.0,47,41
1508,47042,0.015126513120969576,38.0,74.0,44.0,3.0,47,42
1509,47043,0.7998776055426163,69.0,48.0,47.0,0.0,47,43
1510,47044,0.03342441057451584,2.0,65.0,40.0,3.0,47,44
1511,47045,0.5847059422121925,65.0,56.0,46.0,3.0,47,45
1512,47046,0.3538271179078185,54.0,17.0,43.0,3.0,47,46
1513,47047,0.3115772972187022,51.0,47.0,8.0,1.0,47,47
1514,47048,0.964850962868108,9.0,17.0,29.0,5.0,47,48
1515,47049,0.11613390534742951,18.0,48.0,40.0,1.0,47,49
1516,47050,0.7419692066735114,9.0,20.0,54.0,3.0,47,50
1517,47051,0.5705839123214255,72.0,68.0,36.0,1.0,47,51
1518,47052,0.4588010363325854,30.0,5.0,48.0,4.0,47,52
1519,47053,0.7710946639470189,55.0,70.0,40.0,1.0,47,53
1520,47054,0.9186340938731771,98.0,48.0,59.0,1.0,47,54
1521,47055,0.5125537302340628,34.0,77.0,56.0,4.0,47,55
1522,47056,0.7172784097696756,69.0,5.0,54.0,0.0,47,56
1523,48001,0.4662107473544481,74.0,50.0,36.0,2.0,48,1
1524,48002,0.5465276154081998,39.0,64.0,29.0,3.0,48,2
1525,48003,0.9541780600191102,98.0,3.0,28.0,1.0,48,3
1526,48004,0.6185239264991245,24.0,43.0,11.0,2.0,48,4
1527,48005,0.9367950215846457,25.0,64.0,4.0,4.0,48,5
1528,48006,0.8290183980031051,40.0,63.0,59.0,1.0,48,6
1529,48007,0.19060622735507815,86.0,32.0,22.0,1.0,48,7
1530,48008,0.010406651584532689,25.0,38.0,18.0,5.0,48,8
1531,48009,0.4967893207187044,86.0,57.0,21.0,3.0,48,9
1532,48010,0.5715508240445171,90.0,42.0,49.0,3.0,48,10
1533,48011,0.033950874731622505,40.0,4.0,33.0,2.0,48,11
1534,48012,0.9391139953515337,75.0,73.0,0.0,3.0,48,12
1535,48013,0.14517931348178625,33.0,37.0,39.0,3.0,48,13
1536,48014,0.16977564393233924,61.0,55.0,48.0,2.0,48,14
1537,48015,0.6291319303982702,80.0,10.0,5.0,3.0,48,15
1538,48016,0.9081057872217033,39.0,9.0,22.0,4.0,48,16
1539,48017,0.7369704129459993,2.0,36.0,32.0,4.0,48,17
1540,48018,0.45076450100174736,77.0,27.0,35.0,2.0,48,18
1541,48019,0.3896097575731289,7.0,18.0,17.0,4.0,48,19
1542,48020,0.6758313129418763,61.0,38.0,9.0,5.0,48,20
1543,48021,0.27972327731806035,51.0,11.0,55.0,5.0,48,21
1544,48022,0.33105326276961144,97.0,59.0,3.0,1.0,48,22
1545,48023,0.12375125564347123,9.0,26.0,52.0,1.0,48,23
1546,48024,0.401445731896683,8.0,30.0,44.0,2.0,48,24
1547,48025,0.3780155468507409,80.0,20.0,8.0,5.0,48,25
1548,48026,0.1477391071016536,78.0,58.0,5.0,0.0,48,26
1549,48027,0.3819009923215545,71.0,73.0,8.0,2.0,48,27
1550,48028,0.9409577161247668,38.0,58.0,40.0,5.0,48,28
1551,48029,0.9127204335721277,40.0,67.0,58.0,0.0,48,29
1552,48030,0.16675634057726063,63.0,44.0,6.0,3.0,48,30
1553,48031,0.23219392006370787,92.0,32.0,1.0,3.0,48,31
1554,48032,0.31506127944991213,4.0,41.0,9.0,4.0,48,32
1555,48033,0.022324543986634637,62.0,62.0,56.0,4.0,48,33
1556,48034,0.7087224495648994,10.0,64.0,19.0,1.0,48,34
1557,48035,0.9060909285512935,84.0,46.0,22.0,3.0,48,35
1558,48036,0.6679848700745743,76.0,14.0,30.0,4.0,48,36
1559,48037,0.947629540604088,6.0,26.0,47.0,1.0,48,37
1560,48038,0.6033097850427739,63.0,75.0,1.0,1.0,48,38
1561,48039,0.3669977035004266,70.0,76.0,37.0,2.0,48,39
1562,48040,0.14250438864361692,65.0,34.0,39.0,3.0,48,40
1563,48041,0.24065746542984656,66.0,79.0,20.0,0.0,48,41
1564,48042,0.014872488908946768,1.0,38.0,56.0,2.0,48,42
1565,48043,0.18315595555449116,93.0,73.0,31.0,4.0,48,43
1566,48044,0.4214973816732721,35.0,74.0,41.0,3.0,48,44
1567,48045,0.7868928775071434,16.0,27.0,26.0,4.0,48,45
1568,48046,0.9758605213322498,86.0,21.0,43.0,4.0,48,46
1569,48047,0.26201910546107665,82.0,3.0,21.0,4.0,48,47
1570,48048,0.24574899870219546,7.0,75.0,21.0,1.0,48,48
1571,48049,0.7085128220557436,81.0,23.0,26.0,5.0,48,49
1572,48050,0.08308544399351847,59.0,62.0,20.0,3.0,48,50
1573,48051,0.5710833119644563,73.0,21.0,12.0,5.0,48,51
1574,48052,0.5651809905843885,66.0,9.0,55.0,5.0,48,52
1575,49001,0.33707676959829735,61.0,10.0,40.0,5.0,49,1
1576,49002,0.3715467382259223,3.0,55.0,8.0,2.0,49,2
1577,49003,0.10921423631939453,95.0,53.0,42.0,4.0,49,3
1578,49004,0.7015308547836392,48.0,30.0,51.0,2.0,49,4
1579,49005,0.5993964886639997,14.0,67.0,18.0,2.0,49,5
1580,49006,0.7521020300602597,63.0,40.0,1.0,1.0,49,6
1581,49007,0.4994048171241545,34.0,73.0,39.0,4.0,49,7
1582,49008,0.45912262634975487,13.0,68.0,12.0,1.0,49,8
1583,49009,0.10041988996060724,62.0,8.0,49.0,2.0,49,9
1584,49010,0.23836426572252134,17.0,63.0,4.0,5.0,49,10
1585,49011,0.6765752704367949,78.0,27.0,32.0,0.0,49,11
1586,49012,0.7286654095723891,11.0,20.0,30.0,3.0,49,12
1587,49013,0.5315473720763002,49.0,70.0,54.0,3.0,49,13
1588,49014,0.036607651372326355,18.0,52.0,57.0,1.0,49,14
1589,49015,0.37904686140789723,11.0,45.0,59.0,4.0,49,15
1590,49016,0.6383314000206651,60.0,21.0,42.0,3.0,49,16
1591,49017,0.3066577722669591,88.0,34.0,58.0,2.0,49,17
1592,49018,0.3380496167311484,75.0,73.0,24.0,4.0,49,18
1593,49019,0.4406743199197306,56.0,45.0,58.0,1.0,49,19
1594,49020,0.7771058428137958,51.0,2.0,56.0,2.0,49,20
1595,49021,0.8546063358275137,39.0,79.0,35.0,0.0,49,21
1596,49022,0.2892470621127593,84.0,64.0,34.0,2.0,49,22
1597,49023,0.35677830407605593,52.0,40.0,37.0,1.0,49,23
1598,49024,0.8752924350121405,59.0,56.0,24.0,4.0,49,24
1599,49025,0.44444860034676725,25.0,71.0,17.0,0.0,49,25
1600,49026,0.01863692226528124,89.0,70.0,43.0,2.0,49,26
1601,49027,0.002453372533129494,23.0,27.0,3.0,1.0,49,27
1602,49028,0.8489223937739787,18.0,33.0,23.0,3.0,49,28
1603,49029,0.0987853630858685,99.0,46.0,13.0,2.0,49,29
1604,49030,0.5080636930784213,22.0,46.0,27.0,1.0,49,30
1605,49031,0.4291337386950066,16.0,71.0,20.0,3.0,49,31
1606,49032,0.16938641217836348,73.0,6.0,12.0,0.0,49,32
1607,49033,0.799660371877341,10.0,17.0,36.0,2.0,49,33
1608,49034,0.35312573754014753,75.0,30.0,32.0,2.0,49,34
1609,49035,0.8271476608500182,7.0,61.0,8.0,2.0,49,35
1610,49036,0.911349741457969,93.0,22.0,18.0,2.0,49,36
1611,49037,0.07694039186667001,23.0,64.0,53.0,4.0,49,37
1612,49038,0.8438876140012797,88.0,11.0,34.0,2.0,49,38
1613,49039,0.8657906450007509,78.0,68.0,18.0,2.0,49,39
1614,49040,0.31968479964032537,53.0,55.0,2.0,3.0,49,40
1615,49041,0.6205826665525188,87.0,18.0,30.0,2.0,49,41
1616,49042,0.9978340707103256,47.0,12.0,41.0,2.0,49,42
1617,49043,0.937309641272762,71.0,23.0,33.0,4.0,49,43
1618,49044,0.00650486215696322,11.0,61.0,43.0,2.0,49,44
1619,49045,0.5547616090844142,48.0,49.0,28.0,5.0,49,45
1620,49046,0.3119165752256432,47.0,44.0,9.0,2.0,49,46
1621,49047,0.48154569644835876,74.0,29.0,19.0,3.0,49,47
1622,49048,0.3801918753420799,29.0,57.0,49.0,2.0,49,48
1623,49049,0.2510145769491121,83.0,71.0,53.0,4.0,49,49
1624,49050,0.460575198497144,57.0,66.0,43.0,1.0,49,50
1625,49051,0.7531694485449222,80.0,52.0,41.0,3.0,49,51
1626,49052,0.8566486549304165,9.0,60.0,36.0,2.0,49,52
1627,49053,0.04486502271246917,38.0,25.0,33.0,1.0,49,53
1628,50001,0.26268512810107125,58.0,18.0,12.0,2.0,50,1
1629,50002,0.4019590283265664,29.0,74.0,35.0,3.0,50,2
1630,50003,0.2185609971268655,44.0,46.0,3.0,2.0,50,3
1631,50004,0.9449983135396053,83.0,44.0,6.0,2.0,50,4
1632,50005,0.2549760911236877,37.0,42.0,15.0,4.0,50,5
1633,50006,0.16390601912507663,73.0,76.0,7.0,4.0,50,6
1634,50007,0.1610825967015278,48.0,3.0,26.0,3.0,50,7
1635,50008,0.2564557948060572,78.0,9.0,40.0,2.0,50,8
1636,50009,0.34495934410310836,22.0,56.0,10.0,3.0,50,9
1637,50010,0.9414634516169427,84.0,59.0,55.0,1.0,50,10
1638,50011,0.08160811817038849,30.0,15.0,1.0,4.0,50,11
1639,50012,0.2950928569425243,20.0,42.0,58.0,1.0,50,12
1640,50013,0.3728757011221189,58.0,66.0,4.0,0.0,50,13
1641,50014,0.03419432692449087,71.0,76.0,27.0,5.0,50,14
1642,50015,0.860096277654162,80.0,79.0,56.0,3.0,50,15
1643,50016,0.25634925883682,89.0,52.0,26.0,2.0,50,16
1644,50017,0.38003634764511507,20.0,32.0,8.0,4.0,50,17
1645,50018,0.16747165997150892,22.0,57.0,24.0,2.0,50,18
1646,50019,0.5768763604429776,95.0,41.0,12.0,1.0,50,19
1647,50020,0.008341445367628708,93.0,77.0,21.0,5.0,50,20
1648,50021,0.1869171439864964,76.0,47.0,2.0,1.0,50,21
1649,50022,0.8030507801372845,5.0,40.0,26.0,0.0,50,22
1650,50023,0.45602609867240873,47.0,56.0,8.0,2.0,50,23
1651,50024,0.8097060083611166,57.0,24.0,25.0,3.0,50,24
1652,50025,0.27425838821976,96.0,64.0,4.0,4.0,50,25
1653,50026,0.09579864198073496,20.0,3.0,42.0,2.0,50,26
1654,50027,0.7620188158315541,40.0,75.0,30.0,1.0,50,27
1655,50028,0.13170265119132674,45.0,63.0,10.0,2.0,50,28
1656,50029,0.9475105249979026,26.0,22.0,50.0,1.0,50,29
1657,50030,0.8479002045886536,89.0,52.0,2.0,0.0,50,30
1658,50031,0.34489551627627935,98.0,56.0,48.0,4.0,50,31
1659,50032,0.11825749612151049,57.0,19.0,53.0,4.0,50,32
1660,50033,0.15218479755556225,87.0,24.0,29.0,3.0,50,33
1661,50034,0.33018065119215756,7.0,9.0,47.0,5.0,50,34
1662,50035,0.0531950312446422,40.0,35.0,6.0,2.0,50,35
1663,50036,0.7967419043230377,83.0,76.0,51.0,1.0,50,36
1664,50037,0.9907448438571876,26.0,19.0,17.0,3.0,50,37
1665,50038,0.6354594424687908,60.0,51.0,33.0,3.0,50,38
1666,50039,0.05362741963614792,55.0,49.0,58.0,1.0,50,39
1667,50040,0.18926384752931869,96.0,28.0,20.0,1.0,50,40
1668,50041,0.9490425888947162,75.0,49.0,6.0,2.0,50,41
1669,50042,0.5601629371773931,88.0,33.0,1.0,0.0,50,42
1670,50043,0.22758623380057175,53.0,55.0,14.0,2.0,50,43
1671,50044,0.968761418100354,71.0,57.0,53.0,5.0,50,44
1672,50045,0.5930693826058637,24.0,25.0,20.0,4.0,50,45
1673,50046,0.2940379055753348,88.0,5.0,10.0,4.0,50,46
1674,50047,0.07628772400069972,83.0,52.0,41.0,2.0,50,47
1675,50048,0.800803675390145,1.0,0.0,44.0,0.0,50,48
1676,50049,0.17081421418294895,83.0,71.0,42.0,3.0,50,49
1677,50050,0.4277147746073382,97.0,77.0,46.0,2.0,50,50
1678,50051,0.9027005128152883,35.0,29.0,27.0,4.0,50,51
1679,50052,0.15402613005272214,18.0,37.0,30.0,5.0,50,52
1680,50053,0.025677873355095415,1.0,39.0,36.0,3.0,50,53
1681,50054,0.39988117154187974,54.0,11.0,47.0,3.0,50,54
1682,50055,0.4115129833688438,21.0,56.0,35.0,3.0,50,55
1683,50056,0.9242413013779153,60.0,30.0,28.0,3.0,50,56
1684,50057,0.4362700744833158,1.0,42.0,52.0,2.0,50,57
1685,50058,0.129134462546865,16.0,79.0,48.0,1.0,50,58
1686,50059,0.5974065542383646,5.0,36.0,30.0,4.0,50,59
1687,50060,0.6684779408064082,75.0,7.0,25.0,4.0,50,60
1688,50061,0.5123013138489758,9.0,7.0,48.0,1.0,50,61
1689,50062,0.5104890696826989,8.0,59.0,54.0,2.0,50,62
1690,50063,0.3527166652514846,91.0,36.0,25.0,1.0,50,63
1691,50064,0.6302678846571587,50.0,54.0,30.0,0.0,50,64
1692,50065,0.22723774518503714,13.0,11.0,25.0,2.0,50,65
1693,50066,0.6154898275141564,81.0,60.0,10.0,3.0,50,66
1694,51001,0.5130358724852618,94.0,26.0,17.0,1.0,51,1
1695,51002,0.9561650089255944,7.0,39.0,46.0,0.0,51,2
1696,51003,0.7672988990590167,15.0,75.0,59.0,2.0,51,3
1697,51004,0.3408338842765227,78.0,19.0,2.0,1.0,51,4
1698,51005,0.12527975124836543,83.0,21.0,40.0,3.0,51,5
1699,51006,0.4234359398745652,67.0,73.0,5.0,4.0,51,6
1700,51007,0.781268735222839,65.0,18.0,49.0,2.0,51,7
1701,51008,0.03924418105445726,76.0,74.0,16.0,2.0,51,8
1702,51009,0.4432524503061258,88.0,47.0,46.0,5.0,51,9
1703,51010,0.6789678989232769,56.0,44.0,8.0,4.0,51,10
1704,51011,0.2900603944067065,8.0,44.0,20.0,3.0,51,11
1705,51012,0.3861902166296489,46.0,2.0,2.0,3.0,51,12
1706,51013,0.8001689400446498,67.0,80.0,45.0,2.0,51,13
1707,51014,0.7877310838661636,8.0,50.0,50.0,1.0,51,14
1708,51015,0.17184574520467588,62.0,37.0,9.0,4.0,51,15
1709,51016,0.5240531199497956,64.0,49.0,38.0,2.0,51,16
1710,51017,0.004251097441361762,38.0,74.0,47.0,5.0,51,17
1711,51018,0.3736090706481796,68.0,60.0,3.0,2.0,51,18
1712,51019,0.29169490588689706,39.0,6.0,21.0,3.0,51,19
1713,51020,0.8681043915116463,54.0,53.0,29.0,4.0,51,20
1714,51021,0.5363654699306548,39.0,38.0,3.0,2.0,51,21
1715,51022,0.15962381961783922,55.0,63.0,48.0,3.0,51,22
1716,51023,0.642571266410843,10.0,32.0,47.0,2.0,51,23
1717,51024,0.24152293451229845,11.0,15.0,51.0,4.0,51,24
1718,51025,0.3489986259667557,83.0,7.0,48.0,1.0,51,25
1719,51026,0.7150267461457257,0.0,42.0,2.0,3.0,51,26
1720,51027,0.7752162111248978,8.0,24.0,13.0,0.0,51,27
1721,51028,0.4001290601369357,60.0,36.0,43.0,2.0,51,28
1722,51029,0.6561584931560509,49.0,54.0,13.0,3.0,51,29
1723,51030,0.9679545417672341,2.0,78.0,40.0,2.0,51,30
